ref_area,time,sex,obs_value_unempl_rate,obs_value_informal,obs_value_worked_hours,obs_value_NEET,obs_value_PKB,obs_value_economic_freedom_overall,Property Rights,Government Integrity,Judicial Effectiveness,Tax Burden,Government Spending,Fiscal Health,Business Freedom,Labor Freedom,Monetary Freedom,Trade Freedom,Investment Freedom,Financial Freedom
Switzerland,2019,Male,4.114,0.283,2507.097,9.454,144669.13,81.9,85.3,88.0,82.0,70.5,64.8,96.3,75.4,72.5,85.2,87.4,85.0,90.0
Switzerland,2019,Total,4.394,1.1,4705.783,7.707,144669.13,81.9,85.3,88.0,82.0,70.5,64.8,96.3,75.4,72.5,85.2,87.4,85.0,90.0
Switzerland,2020,Female,5.0,1.742,2191.698,7.141,141900.33,82.0,87.4,90.1,81.5,70.1,65.3,96.7,74.2,72.4,84.4,86.6,85.0,90.0
Switzerland,2020,Male,4.656,0.796,2504.436,10.031,141900.33,82.0,87.4,90.1,81.5,70.1,65.3,96.7,74.2,72.4,84.4,86.6,85.0,90.0
Switzerland,2020,Total,4.817,1.242,4696.134,8.621,141900.33,82.0,87.4,90.1,81.5,70.1,65.3,96.7,74.2,72.4,84.4,86.6,85.0,90.0
Switzerland,2021,Female,5.236,1.761,2202.274,8.831,149896.33,81.9,85.4,87.9,82.2,70.4,67.6,96.9,73.6,72.5,85.4,86.0,85.0,90.0
Switzerland,2021,Male,4.815,0.463,2504.734,10.287,149896.33,81.9,85.4,87.9,82.2,70.4,67.6,96.9,73.6,72.5,85.4,86.0,85.0,90.0
Switzerland,2021,Total,5.013,1.066,4707.008,9.578,149896.33,81.9,85.4,87.9,82.2,70.4,67.6,96.9,73.6,72.5,85.4,86.0,85.0,90.0
Switzerland,2022,Female,4.382,1.688,2217.654,9.005,153524.81,84.2,95.2,92.3,98.0,70.1,67.2,96.3,84.3,60.0,84.9,86.6,85.0,90.0
Switzerland,2022,Male,3.894,0.182,2534.557,9.607,153524.81,84.2,95.2,92.3,98.0,70.1,67.2,96.3,84.3,60.0,84.9,86.6,85.0,90.0
Switzerland,2022,Total,4.122,0.883,4752.211,9.314,153524.81,84.2,95.2,92.3,98.0,70.1,67.2,96.3,84.3,60.0,84.9,86.6,85.0,90.0
Switzerland,2023,Female,4.283,1.827,2263.944,6.377,151403.66,83.8,94.2,97.8,92.3,70.6,63.9,95.4,84.3,60.5,85.1,86.6,85.0,90.0
Switzerland,2023,Male,3.832,0.518,2584.236,6.831,151403.66,83.8,94.2,97.8,92.3,70.6,63.9,95.4,84.3,60.5,85.1,86.6,85.0,90.0
Switzerland,2023,Total,4.043,1.138,4848.18,6.611,151403.66,83.8,94.2,97.8,92.3,70.6,63.9,95.4,84.3,60.5,85.1,86.6,85.0,90.0
Türkiye,2015,Female,12.646,48.277,8058.258,33.808,72526.91,63.2,45.0,50.0,,76.1,57.6,,61.0,50.2,72.4,84.6,75.0,60.0
Türkiye,2015,Male,9.245,28.925,18562.292,14.287,72526.91,63.2,45.0,50.0,,76.1,57.6,,61.0,50.2,72.4,84.6,75.0,60.0
Türkiye,2015,Total,10.302,34.783,26620.551,24.032,72526.91,63.2,45.0,50.0,,76.1,57.6,,61.0,50.2,72.4,84.6,75.0,60.0
Türkiye,2016,Female,13.742,46.289,8312.299,33.499,72635.32,62.1,40.0,45.0,,75.2,55.6,,65.4,48.6,71.5,84.4,75.0,60.0
Türkiye,2016,Male,9.597,29.372,18892.861,14.563,72635.32,62.1,40.0,45.0,,75.2,55.6,,65.4,48.6,71.5,84.4,75.0,60.0
Türkiye,2016,Total,10.905,34.541,27205.161,23.964,72635.32,62.1,40.0,45.0,,75.2,55.6,,65.4,48.6,71.5,84.4,75.0,60.0
Türkiye,2017,Female,14.082,46.532,8728.686,34.046,75317.5,65.2,61.3,40.7,52.5,75.5,57.7,95.7,64.3,48.5,72.2,79.4,75.0,60.0
Türkiye,2017,Male,9.419,29.83,19460.208,14.602,75317.5,65.2,61.3,40.7,52.5,75.5,57.7,95.7,64.3,48.5,72.2,79.4,75.0,60.0
Türkiye,2017,Total,10.916,35.002,28188.894,24.188,75317.5,65.2,61.3,40.7,52.5,75.5,57.7,95.7,64.3,48.5,72.2,79.4,75.0,60.0
Türkiye,2018,Female,13.891,44.961,9017.894,33.554,75651.41,65.4,54.7,42.0,54.5,74.7,68.1,93.6,63.3,47.6,72.3,78.6,75.0,60.0
Türkiye,2018,Male,9.549,30.082,19719.667,15.643,75651.41,65.4,54.7,42.0,54.5,74.7,68.1,93.6,63.3,47.6,72.3,78.6,75.0,60.0
Türkiye,2018,Total,10.958,34.751,28737.561,24.461,75651.41,65.4,54.7,42.0,54.5,74.7,68.1,93.6,63.3,47.6,72.3,78.6,75.0,60.0
Türkiye,2019,Female,16.488,43.538,8924.126,33.977,78076.2,64.6,55.8,41.2,49.8,76.4,65.1,92.2,66.0,49.2,70.0,79.6,70.0,60.0
Türkiye,2019,Male,12.384,31.378,19155.567,18.337,78076.2,64.6,55.8,41.2,49.8,76.4,65.1,92.2,66.0,49.2,70.0,79.6,70.0,60.0
Türkiye,2019,Total,13.731,35.242,28079.693,26.052,78076.2,64.6,55.8,41.2,49.8,76.4,65.1,92.2,66.0,49.2,70.0,79.6,70.0,60.0
Türkiye,2020,Female,14.969,38.609,8306.19,35.74,83855.23,64.4,57.4,44.6,53.7,76.7,64.1,86.1,67.0,49.2,66.1,78.0,70.0,60.0
Türkiye,2020,Male,12.315,28.192,18505.993,21.218,83855.23,64.4,57.4,44.6,53.7,76.7,64.1,86.1,67.0,49.2,66.1,78.0,70.0,60.0
Türkiye,2020,Total,13.155,31.419,26812.183,28.335,83855.23,64.4,57.4,44.6,53.7,76.7,64.1,86.1,67.0,49.2,66.1,78.0,70.0,60.0
Türkiye,2021,Female,14.721,37.443,9005.185,32.37,87654.28,64.0,61.5,45.4,58.6,73.2,64.5,75.8,68.5,48.8,65.4,76.0,70.0,60.0
Türkiye,2021,Male,10.671,26.449,19791.628,17.464,87654.28,64.0,61.5,45.4,58.6,73.2,64.5,75.8,68.5,48.8,65.4,76.0,70.0,60.0
Türkiye,2021,Total,11.979,29.887,28796.813,24.753,87654.28,64.0,61.5,45.4,58.6,73.2,64.5,75.8,68.5,48.8,65.4,76.0,70.0,60.0
Türkiye,2022,Female,13.406,36.318,9934.65,32.314,87310.05,56.9,42.0,39.4,25.6,74.7,63.8,59.2,63.4,47.1,61.9,75.6,70.0,60.0
Türkiye,2022,Male,8.94,24.177,20817.832,16.359,87310.05,56.9,42.0,39.4,25.6,74.7,63.8,59.2,63.4,47.1,61.9,75.6,70.0,60.0
Türkiye,2022,Total,10.432,28.099,30752.482,24.158,87310.05,56.9,42.0,39.4,25.6,74.7,63.8,59.2,63.4,47.1,61.9,75.6,70.0,60.0
Türkiye,2023,Female,12.647,34.416,10346.218,29.776,89620.41,56.9,40.8,24.2,37.1,73.0,66.1,63.0,59.7,54.9,58.6,75.8,70.0,60.0
Türkiye,2023,Male,7.662,23.852,21286.102,15.615,89620.41,56.9,40.8,24.2,37.1,73.0,66.1,63.0,59.7,54.9,58.6,75.8,70.0,60.0
Türkiye,2023,Total,9.354,27.307,31632.32,22.494,89620.41,56.9,40.8,24.2,37.1,73.0,66.1,63.0,59.7,54.9,58.6,75.8,70.0,60.0
Ukraine,2015,Female,8.08,,7872.4,20.47,33665.1,46.9,20.0,25.0,,78.7,28.0,,59.3,48.2,78.6,85.8,15.0,30.0
Ukraine,2015,Male,10.1,,8570.8,14.93,33665.1,46.9,20.0,25.0,,78.7,28.0,,59.3,48.2,78.6,85.8,15.0,30.0
Ukraine,2015,Total,9.14,,16443.2,17.63,33665.1,46.9,20.0,25.0,,78.7,28.0,,59.3,48.2,78.6,85.8,15.0,30.0
Ukraine,2016,Female,7.69,,7827.4,21.32,34764.38,46.8,25.0,26.0,,78.6,30.6,,56.8,47.9,66.9,85.8,20.0,30.0
Ukraine,2016,Male,10.83,,8449.5,15.36,34764.38,46.8,25.0,26.0,,78.6,30.6,,56.8,47.9,66.9,85.8,20.0,30.0
Ukraine,2016,Total,9.35,,16276.9,18.26,34764.38,46.8,25.0,26.0,,78.6,30.6,,56.8,47.9,66.9,85.8,20.0,30.0
Ukraine,2017,Female,7.7,,7771.2,19.65,35835.71,48.1,41.4,29.2,22.6,78.6,38.2,67.9,62.1,48.8,47.4,85.9,25.0,30.0
Ukraine,2017,Male,11.1,,8385.2,13.46,35835.71,48.1,41.4,29.2,22.6,78.6,38.2,67.9,62.1,48.8,47.4,85.9,25.0,30.0
Ukraine,2017,Total,9.5,,16156.4,16.47,35835.71,48.1,41.4,29.2,22.6,78.6,38.2,67.9,62.1,48.8,47.4,85.9,25.0,30.0
Ukraine,2018,Female,7.434,,7910.73,,36995.09,51.9,41.0,29.0,29.5,80.2,45.0,75.9,62.7,52.8,60.1,81.1,35.0,30.0
Ukraine,2018,Male,10.042,,8450.137,,36995.09,51.9,41.0,29.0,29.5,80.2,45.0,75.9,62.7,52.8,60.1,81.1,35.0,30.0
Ukraine,2018,Total,8.799,,16360.867,,36995.09,51.9,41.0,29.0,29.5,80.2,45.0,75.9,62.7,52.8,60.1,81.1,35.0,30.0
Ukraine,2019,Female,7.855,,7974.256,,38113.27,52.3,43.9,29.6,31.5,81.8,46.9,82.6,66.1,46.7,58.6,75.0,35.0,30.0
Ukraine,2019,Male,8.503,,8693.728,,38113.27,52.3,43.9,29.6,31.5,81.8,46.9,82.6,66.1,46.7,58.6,75.0,35.0,30.0
Ukraine,2019,Total,8.194,,16667.984,,38113.27,52.3,43.9,29.6,31.5,81.8,46.9,82.6,66.1,46.7,58.6,75.0,35.0,30.0
Ukraine,2020,Female,9.071,,7650.011,,38229.72,54.9,47.5,37.9,42.2,81.1,47.2,83.9,61.3,48.3,63.0,81.2,35.0,30.0
Ukraine,2020,Male,9.843,,8345.542,,38229.72,54.9,47.5,37.9,42.2,81.1,47.2,83.9,61.3,48.3,63.0,81.2,35.0,30.0
Ukraine,2020,Total,9.475,,15995.553,,38229.72,54.9,47.5,37.9,42.2,81.1,47.2,83.9,61.3,48.3,63.0,81.2,35.0,30.0
Ukraine,2021,Female,10.148,,7451.415,,40308.5,56.2,48.5,37.9,41.1,88.7,48.2,87.7,63.5,48.7,65.8,79.2,35.0,30.0
Ukraine,2021,Male,9.548,,8241.954,,40308.5,56.2,48.5,37.9,41.1,88.7,48.2,87.7,63.5,48.7,65.8,79.2,35.0,30.0
Ukraine,2021,Total,9.834,,15693.369,,40308.5,56.2,48.5,37.9,41.1,88.7,48.2,87.7,63.5,48.7,65.8,79.2,35.0,30.0
United Kingdom of Great Britain and Northern Ireland,2015,Female,5.376,5.133,14573.621,14.105,106803.99,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2015,Male,5.707,3.32,16596.13,11.722,106803.99,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2015,Total,5.552,4.166,31169.751,12.895,106803.99,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2016,Female,4.756,5.205,14857.264,13.15,107099.36,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2016,Male,5.043,3.006,16838.86,12.252,107099.36,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2016,Total,4.909,4.037,31696.125,12.692,107099.36,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2017,Female,4.363,12.376,15038.678,12.267,108798.57,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2017,Male,4.623,5.958,16968.876,12.255,108798.57,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2017,Total,4.501,8.999,32007.554,12.261,108798.57,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2018,Female,4.064,7.923,15231.659,13.037,108940.49,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2018,Male,4.216,5.231,17176.332,11.659,108940.49,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2018,Total,4.145,6.512,32407.991,12.333,108940.49,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2019,Female,3.46,,15550.68,12.155,109530.25,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2019,Male,3.834,,17222.775,12.508,109530.25,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2019,Total,3.657,,32773.456,12.335,109530.25,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2020,Female,4.206,,15559.662,11.916,98728.42,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2020,Male,4.8,,17055.195,13.264,98728.42,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2020,Total,4.518,,32614.856,12.607,98728.42,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2021,Female,4.626,,15413.953,10.49,108044.69,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2021,Male,5.083,,16750.585,12.287,108044.69,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2021,Total,4.864,,32164.538,11.41,108044.69,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2022,Female,3.611,,15610.392,11.07,110942.86,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2022,Male,3.91,,17098.429,12.521,110942.86,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2022,Total,3.768,,32708.821,11.809,110942.86,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2023,Female,3.685,,15842.234,12.122,110717.66,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2023,Male,4.338,,17171.705,13.459,110717.66,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2023,Total,4.025,,33013.939,12.802,110717.66,,,,,,,,,,,,,
