ref_area.label;source.label;indicator.label;sex.label;classif1.label;time;obs_value_worked_hours;obs_status.label;note_classif.label;note_indicator.label;note_source.label
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 49+;2016;3044.429;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Total;2016;19219.206;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: No hours actually worked;2016;2469.944;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 1-14;2016;2504.492;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 15-29;2016;3969.992;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 30-34;2016;1961.715;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 35-39;2016;2654.14;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 40-48;2016;4863.624;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 49+;2016;795.297;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Total;2015;40243.239;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: No hours actually worked;2015;4821.294;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 1-14;2015;3590.093;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 15-29;2015;5079.779;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 30-34;2015;2791.588;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 35-39;2015;5963.666;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 40-48;2015;14146.447;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 49+;2015;3850.372;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Total;2015;21473.476;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: No hours actually worked;2015;2307.921;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 1-14;2015;1080.449;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 15-29;2015;1205.626;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 30-34;2015;919.08;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 35-39;2015;3373.571;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 40-48;2015;9555.124;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 49+;2015;3031.705;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Total;2015;18769.763;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: No hours actually worked;2015;2513.372;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 1-14;2015;2509.644;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 15-29;2015;3874.153;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 30-34;2015;1872.507;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 35-39;2015;2590.095;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 40-48;2015;4591.323;;;;Repository: ILO-STATISTICS - Micro data processing
Germany;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 49+;2015;818.667;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Total;2023;3017.515;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: No hours actually worked;2023;363.583;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 1-14;2023;323.298;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 15-29;2023;370.344;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 30-34;2023;270.464;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 35-39;2023;1048.5;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 40-48;2023;435.527;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 49+;2023;176.177;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Not elsewhere classified;2023;29.621;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Total;2023;1587.839;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: No hours actually worked;2023;160.368;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 1-14;2023;139.291;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 15-29;2023;159.506;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 30-34;2023;97.966;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 35-39;2023;612.172;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 40-48;2023;271.474;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 49+;2023;132.733;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Not elsewhere classified;2023;14.328;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Total;2023;1429.676;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: No hours actually worked;2023;203.215;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 1-14;2023;184.007;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 15-29;2023;210.838;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 30-34;2023;172.497;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 35-39;2023;436.328;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 40-48;2023;164.053;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 49+;2023;43.444;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Not elsewhere classified;2023;15.293;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Total;2022;2994.431;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: No hours actually worked;2022;380.789;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 1-14;2022;306.164;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 15-29;2022;353.458;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 30-34;2022;279.291;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 35-39;2022;1028.457;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 40-48;2022;439.985;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 49+;2022;188.261;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Not elsewhere classified;2022;18.026;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Total;2022;1574.725;;;;Repository: ILO-STATISTICS - Micro data processing
Denmark;LFS - EU Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: No hours actually worked;2022;168.393;;;;Repository: ILO-STATISTICS - Micro data processing
