ref_area.label;source.label;indicator.label;sex.label;classif1.label;time;obs_value_informal;obs_status.label;note_classif.label;note_indicator.label;note_source.label
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Manufacturing;2019;;Unreliable;Nonstandard economic activity: Including B | Nonstandard economic activity: Including D-E;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services;2019;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities;2019;0.85;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Total;2019;2.042;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Agriculture;2019;9.503;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Manufacturing;2019;;Unreliable;Nonstandard economic activity: Including B | Nonstandard economic activity: Including D-E;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Construction;2019;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services;2019;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities;2019;3.356;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Agriculture, Non-Agriculture): Total;2018;1.434;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Agriculture, Non-Agriculture): Agriculture;2018;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Agriculture, Non-Agriculture): Non-agriculture;2018;1.414;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Agriculture, Non-Agriculture): Total;2018;0.65;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Agriculture, Non-Agriculture): Non-agriculture;2018;0.669;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Agriculture, Non-Agriculture): Total;2018;2.334;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Agriculture, Non-Agriculture): Agriculture;2018;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Agriculture, Non-Agriculture): Non-agriculture;2018;2.267;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Total;2018;1.434;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Agriculture;2018;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Industry;2018;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Services;2018;1.71;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Total;2018;0.65;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Industry;2018;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Services;2018;0.92;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Total;2018;2.334;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Agriculture;2018;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Industry;2018;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Services;2018;2.417;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Total;2018;1.434;;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Agriculture;2018;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Manufacturing;2018;;Unreliable;Nonstandard economic activity: Including B | Nonstandard economic activity: Including D-E;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Construction;2018;;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Switzerland;HIES - EU Statistics on Income and Living Conditions;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services;2018;0.483;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
